날짜,발전기명,설비용량(MW),일발전량(Wh)
2021-05-16,대양특수강(2) 태양광 발전설비,0.088,85652
2021-05-17,대양특수강(2) 태양광 발전설비,0.088,123100
2021-05-18,대양특수강(2) 태양광 발전설비,0.088,184272
2021-05-19,대양특수강(2) 태양광 발전설비,0.088,579192
2021-05-20,대양특수강(2) 태양광 발전설비,0.088,72612
2021-05-21,대양특수강(2) 태양광 발전설비,0.088,284204
2021-05-22,대양특수강(2) 태양광 발전설비,0.088,610212
2021-05-23,대양특수강(2) 태양광 발전설비,0.088,479264
2021-05-24,대양특수강(2) 태양광 발전설비,0.088,297548
2021-05-25,대양특수강(2) 태양광 발전설비,0.088,473460
2021-05-26,대양특수강(2) 태양광 발전설비,0.088,401872
2021-05-27,대양특수강(2) 태양광 발전설비,0.088,385488
2021-05-28,대양특수강(2) 태양광 발전설비,0.088,497004
2021-05-29,대양특수강(2) 태양광 발전설비,0.088,595232
2021-05-30,대양특수강(2) 태양광 발전설비,0.088,597472
2021-05-31,대양특수강(2) 태양광 발전설비,0.088,428200
2021-05-01,동해바이오화력본부 태양광,2,2277000
2021-05-02,동해바이오화력본부 태양광,2,10996200
2021-05-03,동해바이오화력본부 태양광,2,10405800
2021-05-04,동해바이오화력본부 태양광,2,5000400
2021-05-05,동해바이오화력본부 태양광,2,10711800
2021-05-06,동해바이오화력본부 태양광,2,9207000
2021-05-07,동해바이오화력본부 태양광,2,9199800
2021-05-08,동해바이오화력본부 태양광,2,9561600
2021-05-09,동해바이오화력본부 태양광,2,10929600
2021-05-10,동해바이오화력본부 태양광,2,3321000
2021-05-11,동해바이오화력본부 태양광,2,10137600
2021-05-12,동해바이오화력본부 태양광,2,9414000
2021-05-13,동해바이오화력본부 태양광,2,10382400
2021-05-14,동해바이오화력본부 태양광,2,9243000
2021-05-15,동해바이오화력본부 태양광,2,2800800
2021-05-16,동해바이오화력본부 태양광,2,1783800
2021-05-17,동해바이오화력본부 태양광,2,2127600
2021-05-18,동해바이오화력본부 태양광,2,9113400
2021-05-19,동해바이오화력본부 태양광,2,9703800
2021-05-20,동해바이오화력본부 태양광,2,2070000
2021-05-21,동해바이오화력본부 태양광,2,1708200
2021-05-22,동해바이오화력본부 태양광,2,9401400
2021-05-23,동해바이오화력본부 태양광,2,7536600
2021-05-24,동해바이오화력본부 태양광,2,6420600
2021-05-25,동해바이오화력본부 태양광,2,10103400
2021-05-26,동해바이오화력본부 태양광,2,7169400
2021-05-27,동해바이오화력본부 태양광,2,5725800
2021-05-28,동해바이오화력본부 태양광,2,2485800
2021-05-29,동해바이오화력본부 태양광,2,8110800
2021-05-30,동해바이오화력본부 태양광,2,10762200
2021-05-31,동해바이오화력본부 태양광,2,3589200
2021-05-01,동해시하수종말처리장태양광,2.4,3148200
2021-05-02,동해시하수종말처리장태양광,2.4,14662800
2021-05-03,동해시하수종말처리장태양광,2.4,14689800
2021-05-04,동해시하수종말처리장태양광,2.4,6886800
2021-05-05,동해시하수종말처리장태양광,2.4,14167800
2021-05-06,동해시하수종말처리장태양광,2.4,12758400
2021-05-07,동해시하수종말처리장태양광,2.4,11989800
2021-05-08,동해시하수종말처리장태양광,2.4,13438800
2021-05-09,동해시하수종말처리장태양광,2.4,14886000
2021-05-10,동해시하수종말처리장태양광,2.4,4474800
2021-05-11,동해시하수종말처리장태양광,2.4,13786200
2021-05-12,동해시하수종말처리장태양광,2.4,12502800
2021-05-13,동해시하수종말처리장태양광,2.4,14130000
2021-05-14,동해시하수종말처리장태양광,2.4,12605400
2021-05-15,동해시하수종말처리장태양광,2.4,4154400
2021-05-16,동해시하수종말처리장태양광,2.4,2462400
2021-05-17,동해시하수종말처리장태양광,2.4,2944800
2021-05-18,동해시하수종말처리장태양광,2.4,11617200
2021-05-19,동해시하수종말처리장태양광,2.4,14259600
2021-05-20,동해시하수종말처리장태양광,2.4,2977200
2021-05-21,동해시하수종말처리장태양광,2.4,2424600
2021-05-22,동해시하수종말처리장태양광,2.4,13980600
2021-05-23,동해시하수종말처리장태양광,2.4,11232000
2021-05-24,동해시하수종말처리장태양광,2.4,8490600
2021-05-25,동해시하수종말처리장태양광,2.4,12938400
2021-05-26,동해시하수종말처리장태양광,2.4,9891000
2021-05-27,동해시하수종말처리장태양광,2.4,7498800
2021-05-28,동해시하수종말처리장태양광,2.4,3049200
2021-05-29,동해시하수종말처리장태양광,2.4,11250000
2021-05-30,동해시하수종말처리장태양광,2.4,14837400
2021-05-31,동해시하수종말처리장태양광,2.4,4874400
2021-05-01,서오창1호태양광,2.743,5589600
2021-05-02,서오창1호태양광,2.743,13334400
2021-05-03,서오창1호태양광,2.743,15686400
2021-05-04,서오창1호태양광,2.743,4766400
2021-05-05,서오창1호태양광,2.743,16867200
2021-05-06,서오창1호태양광,2.743,12751200
2021-05-07,서오창1호태양광,2.743,9525600
2021-05-08,서오창1호태양광,2.743,15902400
2021-05-09,서오창1호태양광,2.743,17906400
2021-05-10,서오창1호태양광,2.743,1977600
2021-05-11,서오창1호태양광,2.743,12844800
2021-05-12,서오창1호태양광,2.743,16370400
2021-05-13,서오창1호태양광,2.743,16197600
2021-05-14,서오창1호태양광,2.743,13723200
2021-05-15,서오창1호태양광,2.743,7188000
2021-05-16,서오창1호태양광,2.743,1555200
2021-05-17,서오창1호태양광,2.743,2700000
2021-05-18,서오창1호태양광,2.743,13128000
2021-05-19,서오창1호태양광,2.743,16843200
2021-05-20,서오창1호태양광,2.743,3141600
2021-05-21,서오창1호태양광,2.743,2448000
2021-05-22,서오창1호태양광,2.743,16003200
2021-05-23,서오창1호태양광,2.743,11817600
2021-05-24,서오창1호태양광,2.743,14779200
2021-05-25,서오창1호태양광,2.743,12885600
2021-05-26,서오창1호태양광,2.743,8404800
2021-05-27,서오창1호태양광,2.743,6460800
2021-05-28,서오창1호태양광,2.743,3722400
2021-05-29,서오창1호태양광,2.743,14155200
2021-05-30,서오창1호태양광,2.743,16723200
2021-05-31,서오창1호태양광,2.743,7987200
2021-05-01,서오창2호태양광,1.772,3514800
2021-05-02,서오창2호태양광,1.772,9063600
2021-05-03,서오창2호태양광,1.772,10048800
2021-05-04,서오창2호태양광,1.772,3013200
2021-05-05,서오창2호태양광,1.772,10634400
2021-05-06,서오창2호태양광,1.772,7578000
2021-05-07,서오창2호태양광,1.772,5925600
2021-05-08,서오창2호태양광,1.772,10266000
2021-05-09,서오창2호태양광,1.772,11518800
2021-05-10,서오창2호태양광,1.772,1288800
2021-05-11,서오창2호태양광,1.772,8264400
2021-05-12,서오창2호태양광,1.772,10567200
2021-05-13,서오창2호태양광,1.772,10378800
2021-05-14,서오창2호태양광,1.772,8828400
2021-05-15,서오창2호태양광,1.772,4610400
2021-05-16,서오창2호태양광,1.772,1012800
2021-05-17,서오창2호태양광,1.772,1710000
2021-05-18,서오창2호태양광,1.772,8234400
2021-05-19,서오창2호태양광,1.772,10622400
2021-05-20,서오창2호태양광,1.772,1986000
2021-05-21,서오창2호태양광,1.772,1510800
2021-05-22,서오창2호태양광,1.772,10314000
2021-05-23,서오창2호태양광,1.772,7569600
2021-05-24,서오창2호태양광,1.772,9523200
2021-05-25,서오창2호태양광,1.772,8437200
2021-05-26,서오창2호태양광,1.772,5384400
2021-05-27,서오창2호태양광,1.772,4204800
2021-05-28,서오창2호태양광,1.772,2277600
2021-05-29,서오창2호태양광,1.772,9044400
2021-05-30,서오창2호태양광,1.772,10714800
2021-05-31,서오창2호태양광,1.772,5080800
2021-05-01,성현산업 태양광,0.626,1788322
2021-05-02,성현산업 태양광,0.626,3343787
2021-05-03,성현산업 태양광,0.626,4116651
2021-05-04,성현산업 태양광,0.626,1477026
2021-05-05,성현산업 태양광,0.626,3994628
2021-05-06,성현산업 태양광,0.626,3662217
2021-05-07,성현산업 태양광,0.626,3503122
2021-05-08,성현산업 태양광,0.626,4102860
2021-05-09,성현산업 태양광,0.626,4255061
2021-05-10,성현산업 태양광,0.626,1465745
2021-05-11,성현산업 태양광,0.626,1789430
2021-05-12,성현산업 태양광,0.626,2129315
2021-05-13,성현산업 태양광,0.626,3817501
2021-05-14,성현산업 태양광,0.626,3847056
2021-05-15,성현산업 태양광,0.626,698618
2021-05-16,성현산업 태양광,0.626,476273
2021-05-17,성현산업 태양광,0.626,769006
2021-05-18,성현산업 태양광,0.626,1352785
2021-05-19,성현산업 태양광,0.626,4035076
2021-05-20,성현산업 태양광,0.626,709854
2021-05-21,성현산업 태양광,0.626,1508219
2021-05-22,성현산업 태양광,0.626,4216445
2021-05-23,성현산업 태양광,0.626,3395613
2021-05-24,성현산업 태양광,0.626,2024505
2021-05-25,성현산업 태양광,0.626,3403566
2021-05-26,성현산업 태양광,0.626,2833959
2021-05-27,성현산업 태양광,0.626,2357399
2021-05-28,성현산업 태양광,0.626,3443389
2021-05-29,성현산업 태양광,0.626,4071717
2021-05-30,성현산업 태양광,0.626,4212201
2021-05-31,성현산업 태양광,0.626,2974927
2021-05-01,수원환경사업소태양광,1.5,6196800
2021-05-02,수원환경사업소태양광,1.5,9513600
2021-05-03,수원환경사업소태양광,1.5,9352800
2021-05-04,수원환경사업소태양광,1.5,1765200
2021-05-05,수원환경사업소태양광,1.5,9956400
2021-05-06,수원환경사업소태양광,1.5,8035200
2021-05-07,수원환경사업소태양광,1.5,5757600
2021-05-08,수원환경사업소태양광,1.5,7837200
2021-05-09,수원환경사업소태양광,1.5,9948000
2021-05-10,수원환경사업소태양광,1.5,1568400
2021-05-11,수원환경사업소태양광,1.5,8234400
2021-05-12,수원환경사업소태양광,1.5,8191200
2021-05-13,수원환경사업소태양광,1.5,8752800
2021-05-14,수원환경사업소태양광,1.5,7706400
2021-05-15,수원환경사업소태양광,1.5,2176800
2021-05-16,수원환경사업소태양광,1.5,566400
2021-05-17,수원환경사업소태양광,1.5,1029600
2021-05-18,수원환경사업소태양광,1.5,5000400
2021-05-19,수원환경사업소태양광,1.5,6216000
2021-05-20,수원환경사업소태양광,1.5,2037600
2021-05-21,수원환경사업소태양광,1.5,1605600
2021-05-22,수원환경사업소태양광,1.5,8497200
2021-05-23,수원환경사업소태양광,1.5,5773200
2021-05-24,수원환경사업소태양광,1.5,7680000
2021-05-25,수원환경사업소태양광,1.5,5118000
2021-05-26,수원환경사업소태양광,1.5,7018800
2021-05-27,수원환경사업소태양광,1.5,2056800
2021-05-28,수원환경사업소태양광,1.5,3656400
2021-05-29,수원환경사업소태양광,1.5,5454000
2021-05-30,수원환경사업소태양광,1.5,8998800
2021-05-31,수원환경사업소태양광,1.5,5354400
2021-05-01,오케이텍 태양광 발전설비,0.109,288415
2021-05-02,오케이텍 태양광 발전설비,0.109,550550
2021-05-03,오케이텍 태양광 발전설비,0.109,733550
2021-05-04,오케이텍 태양광 발전설비,0.109,256905
2021-05-05,오케이텍 태양광 발전설비,0.109,690250
2021-05-06,오케이텍 태양광 발전설비,0.109,638485
2021-05-07,오케이텍 태양광 발전설비,0.109,628260
2021-05-08,오케이텍 태양광 발전설비,0.109,736255
2021-05-09,오케이텍 태양광 발전설비,0.109,758095
2021-05-10,오케이텍 태양광 발전설비,0.109,307345
2021-05-11,오케이텍 태양광 발전설비,0.109,254900
2021-05-12,오케이텍 태양광 발전설비,0.109,363155
2021-05-13,오케이텍 태양광 발전설비,0.109,696270
2021-05-14,오케이텍 태양광 발전설비,0.109,677985
2021-05-15,오케이텍 태양광 발전설비,0.109,134165
2021-05-16,오케이텍 태양광 발전설비,0.109,165020
2021-05-17,오케이텍 태양광 발전설비,0.109,69605
2021-05-18,오케이텍 태양광 발전설비,0.109,109125
2021-05-19,오케이텍 태양광 발전설비,0.109,721450
2021-05-20,오케이텍 태양광 발전설비,0.109,64985
2021-05-21,오케이텍 태양광 발전설비,0.109,528465
2021-05-22,오케이텍 태양광 발전설비,0.109,758235
2021-05-23,오케이텍 태양광 발전설비,0.109,627060
2021-05-24,오케이텍 태양광 발전설비,0.109,359225
2021-05-25,오케이텍 태양광 발전설비,0.109,638715
2021-05-26,오케이텍 태양광 발전설비,0.109,460630
2021-05-27,오케이텍 태양광 발전설비,0.109,466780
2021-05-28,오케이텍 태양광 발전설비,0.109,657895
2021-05-29,오케이텍 태양광 발전설비,0.109,736940
2021-05-30,오케이텍 태양광 발전설비,0.109,731510
2021-05-31,오케이텍 태양광 발전설비,0.109,536350
2021-05-01,옥산1호태양광,0.999,1980728
2021-05-02,옥산1호태양광,0.999,5039687
2021-05-03,옥산1호태양광,0.999,5626892
2021-05-04,옥산1호태양광,0.999,1608304
2021-05-05,옥산1호태양광,0.999,5952312
2021-05-06,옥산1호태양광,0.999,4193592
2021-05-07,옥산1호태양광,0.999,3089332
2021-05-08,옥산1호태양광,0.999,5198058
2021-05-09,옥산1호태양광,0.999,5801173
2021-05-10,옥산1호태양광,0.999,535861
2021-05-11,옥산1호태양광,0.999,4926153
2021-05-12,옥산1호태양광,0.999,5877827
2021-05-13,옥산1호태양광,0.999,5769353
2021-05-14,옥산1호태양광,0.999,4859620
2021-05-15,옥산1호태양광,0.999,2737153
2021-05-16,옥산1호태양광,0.999,740515
2021-05-17,옥산1호태양광,0.999,818615
2021-05-18,옥산1호태양광,0.999,4882040
2021-05-19,옥산1호태양광,0.999,5512632
2021-05-20,옥산1호태양광,0.999,1111495
2021-05-21,옥산1호태양광,0.999,964694
2021-05-22,옥산1호태양광,0.999,5744045
2021-05-23,옥산1호태양광,0.999,4130679
2021-05-24,옥산1호태양광,0.999,5321720
2021-05-25,옥산1호태양광,0.999,4984726
2021-05-26,옥산1호태양광,0.999,3343882
2021-05-27,옥산1호태양광,0.999,2241066
2021-05-28,옥산1호태양광,0.999,1384124
2021-05-29,옥산1호태양광,0.999,4657133
2021-05-30,옥산1호태양광,0.999,5990641
2021-05-31,옥산1호태양광,0.999,2902034
2021-05-01,옥산3호태양광,0.999,2184480
2021-05-02,옥산3호태양광,0.999,5432400
2021-05-03,옥산3호태양광,0.999,5839200
2021-05-04,옥산3호태양광,0.999,1825920
2021-05-05,옥산3호태양광,0.999,6324480
2021-05-06,옥산3호태양광,0.999,4417920
2021-05-07,옥산3호태양광,0.999,3532320
2021-05-08,옥산3호태양광,0.999,5482080
2021-05-09,옥산3호태양광,0.999,6125760
2021-05-10,옥산3호태양광,0.999,630720
2021-05-11,옥산3호태양광,0.999,4916880
2021-05-12,옥산3호태양광,0.999,5774400
2021-05-13,옥산3호태양광,0.999,5689440
2021-05-14,옥산3호태양광,0.999,4726080
2021-05-15,옥산3호태양광,0.999,2612160
2021-05-16,옥산3호태양광,0.999,747360
2021-05-17,옥산3호태양광,0.999,965520
2021-05-18,옥산3호태양광,0.999,5218560
2021-05-19,옥산3호태양광,0.999,5550480
2021-05-20,옥산3호태양광,0.999,1129680
2021-05-21,옥산3호태양광,0.999,1127520
2021-05-22,옥산3호태양광,0.999,5832720
2021-05-23,옥산3호태양광,0.999,3944160
2021-05-24,옥산3호태양광,0.999,5507280
2021-05-25,옥산3호태양광,0.999,5220000
2021-05-26,옥산3호태양광,0.999,3365280
2021-05-27,옥산3호태양광,0.999,2440800
2021-05-28,옥산3호태양광,0.999,1275840
2021-05-29,옥산3호태양광,0.999,4484880
2021-05-30,옥산3호태양광,0.999,5836320
2021-05-31,옥산3호태양광,0.999,2904480
2021-05-01,울산#4CC건물옥상태양광,0.4,1128600
2021-05-02,울산#4CC건물옥상태양광,0.4,1972080
2021-05-03,울산#4CC건물옥상태양광,0.4,2455200
2021-05-04,울산#4CC건물옥상태양광,0.4,773280
2021-05-05,울산#4CC건물옥상태양광,0.4,2305440
2021-05-06,울산#4CC건물옥상태양광,0.4,2023200
2021-05-07,울산#4CC건물옥상태양광,0.4,1911960
2021-05-08,울산#4CC건물옥상태양광,0.4,2415960
2021-05-09,울산#4CC건물옥상태양광,0.4,2470680
2021-05-10,울산#4CC건물옥상태양광,0.4,997560
2021-05-11,울산#4CC건물옥상태양광,0.4,877680
2021-05-12,울산#4CC건물옥상태양광,0.4,1256040
2021-05-13,울산#4CC건물옥상태양광,0.4,2304360
2021-05-14,울산#4CC건물옥상태양광,0.4,2201040
2021-05-15,울산#4CC건물옥상태양광,0.4,387720
